id,german,english,extra,tags,source_deck
1569408268042,Was ist ihre größte Inspirationsquelle?,What is your greatest source of inspiration?,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Was+ist+ihre+größte+Inspirationsquelle?+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268043,"Theoretisch gibt es zwischen Theorie und Praxis keinen Unterschied, sehr wohl jedoch in der Praxis.","In theory, there is no difference between theory and practice. But, in practice, there is.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Theoretisch+gibt+es+zwischen+Theorie+und+Praxis+keinen+Unterschied,+sehr+wohl+jedoch+in+der+Praxis.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268044,"Bleibt nicht im Bett, sofern ihr nicht im Bett Geld verdienen könnt.","Don't stay in bed, unless you can make money in bed.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Bleibt+nicht+im+Bett,+sofern+ihr+nicht+im+Bett+Geld+verdienen+könnt.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268045,"Alles, was zu dumm ist, um gesagt zu werden, wird gesungen.",Anything that is too stupid to be spoken is sung.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Alles,+was+zu+dumm+ist,+um+gesagt+zu+werden,+wird+gesungen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268046,"Es erfordert Weisheit, um Weisheit zu verstehen: die Musik ist nichts, wenn das Publikum taub ist.",It requires wisdom to understand wisdom: the music is nothing if the audience is deaf.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+erfordert+Weisheit,+um+Weisheit+zu+verstehen:+die+Musik+ist+nichts,+wenn+das+Publikum+taub+ist.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268047,"Ich habe gerade die Briefe nochmal gelesen, die du mir geschickt hast.",I was rereading the letters you sent to me.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+habe+gerade+die+Briefe+nochmal+gelesen,+die+du+mir+geschickt+hast.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268048,"Es ist aus zwischen uns, gib mir meinen Ring zurück!",It's over between us. Give me back my ring!,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+ist+aus+zwischen+uns,+gib+mir+meinen+Ring+zurück!+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268049,"Ich hatte vor, heute an den Strand zu gehen, aber dann fing es an zu regnen.","I was planning on going to the beach today, but then it started to rain.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+hatte+vor,+heute+an+den+Strand+zu+gehen,+aber+dann+fing+es+an+zu+regnen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268050,"Eine Meinung ist nur dann schockierend, wenn sie eine Überzeugung ist.",An opinion is shocking only if it is a conviction.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Eine+Meinung+ist+nur+dann+schockierend,+wenn+sie+eine+Überzeugung+ist.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268051,"Menschen, die lieben, zweifeln an nichts oder zweifeln an allem.","People who love doubt nothing, or doubt everything.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Menschen,+die+lieben,+zweifeln+an+nichts+oder+zweifeln+an+allem.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268052,"Freiheit besteht darin, alles machen zu können, was keinem anderen schadet.",Liberty consists of being able to make everything as harmless as possible.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Freiheit+besteht+darin,+alles+machen+zu+können,+was+keinem+anderen+schadet.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268053,Der Langsamste beim Versprechen ist der Treueste beim Einhalten.,The slowest one to make a promise is the most faithful one in keeping it.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Langsamste+beim+Versprechen+ist+der+Treueste+beim+Einhalten.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268054,Jede Meinung ist eine Mischung aus Wahrheit und Irrtum.,Every opinion is a mixture of truth and mistakes.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Jede+Meinung+ist+eine+Mischung+aus+Wahrheit+und+Irrtum.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268055,"Das Leben ist eine tödliche, sexuell übertragbare Krankheit.",Life is a fatal sexually transmitted disease.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Leben+ist+eine+tödliche,+sexuell+übertragbare+Krankheit.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268056,"Wenn zwei Menschen immer die gleiche Meinung haben, ist einer von ihnen überflüssig.","If two men always have the same opinion, one of them is unnecessary.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wenn+zwei+Menschen+immer+die+gleiche+Meinung+haben,+ist+einer+von+ihnen+überflüssig.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268057,"Unsere Meinung ist eine Idee, die wir haben; unsere Überzeugung eine Idee, die uns hat.",Our opinion is an idea which we have; our conviction an idea which has us.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Unsere+Meinung+ist+eine+Idee,+die+wir+haben;+unsere+Überzeugung+eine+Idee,+die+uns+hat.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268058,Morgen werde ich in der Bibliothek lernen.,"Tomorrow, I'm going to study at the library.",https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Morgen+werde+ich+in+der+Bibliothek+lernen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268059,Ich habe während des Essens ein Buch gelesen.,I read a book while eating.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+habe+während+des+Essens+ein+Buch+gelesen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268060,"Ich habe während der Mittagspause ein wenig geschlafen, weil ich so müde war.",I slept a little during lunch break because I was so tired.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+habe+während+der+Mittagspause+ein+wenig+geschlafen,+weil+ich+so+müde+war.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268061,"Ich habe letzte Woche begonnen, Chinesisch zu lernen.",I started learning Chinese last week.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+habe+letzte+Woche+begonnen,+Chinesisch+zu+lernen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268062,"Es ist einfacher, Leute im Internet anzubaggern als auf der Straße.",It is easier to hit on people on the Internet than in the street.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+ist+einfacher,+Leute+im+Internet+anzubaggern+als+auf+der+Straße.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268063,"Ich wohne nahe am Meer, also kann ich oft an den Strand gehen.",I live near the sea so I often get to go to the beach.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+wohne+nahe+am+Meer,+also+kann+ich+oft+an+den+Strand+gehen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268064,Eines Tages werde ich eine Zuckerwattemaschine kaufen.,Someday I will buy a cotton candy machine.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Eines+Tages+werde+ich+eine+Zuckerwattemaschine+kaufen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268065,"Es ist praktisch, ein Laptop zu besitzen.",It's practical to have a laptop.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+ist+praktisch,+ein+Laptop+zu+besitzen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268066,Wie oft am Tag schaust du dich im Spiegel an?,How many times a day do you look at yourself in the mirror?,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wie+oft+am+Tag+schaust+du+dich+im+Spiegel+an?+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268067,Wievielmal am Tage beguckst du dich im Spiegel?,How many times a day do you look at yourself in the mirror?,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wievielmal+am+Tage+beguckst+du+dich+im+Spiegel?+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268068,Letztes Jahr sind wir nach London gegangen.,We went to London last year.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Letztes+Jahr+sind+wir+nach+London+gegangen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268069,"Wenn du nichts zu tun hast, schau an deine Zimmerdecke.","If you don't have anything to do, look at the ceiling of your room.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wenn+du+nichts+zu+tun+hast,+schau+an+deine+Zimmerdecke.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268070,"Wenn es keine Lösung gibt, dann gibt es kein Problem.","If there's no solution, then there's no problem.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wenn+es+keine+Lösung+gibt,+dann+gibt+es+kein+Problem.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268071,"Es ist anmaßend von Menschen, anzunehmen, dass unsere Aufgabe ist, zu tun, was nur Gott tun kann.",It's presumptuous for humans to assume that our task is to do what only God can do.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+ist+anmaßend+von+Menschen,+anzunehmen,+dass+unsere+Aufgabe+ist,+zu+tun,+was+nur+Gott+tun+kann.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268072,"Bildung und Bewegung von Hurrikanen sind unberechenbar, sogar mit unserer modernen Technologie.","The formation and movement of hurricanes are capricious, even with our present-day technology.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Bildung+und+Bewegung+von+Hurrikanen+sind+unberechenbar,+sogar+mit+unserer+modernen+Technologie.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268073,"Bildung und Bewegung von Hurrikanen sind unberechenbar, selbst mit unserer heutigen Technik.","The formation and movement of hurricanes are capricious, even with our present-day technology.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Bildung+und+Bewegung+von+Hurrikanen+sind+unberechenbar,+selbst+mit+unserer+heutigen+Technik.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268074,"Wenn man ein Telegramm sendet, ist Kürze unerlässlich, weil einem jedes Wort berechnet wird.","When you send a telegram, brevity is essential because you will be charged for every word.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wenn+man+ein+Telegramm+sendet,+ist+Kürze+unerlässlich,+weil+einem+jedes+Wort+berechnet+wird.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268075,Hast du ihn in der Universität getroffen?,You met him at the university?,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Hast+du+ihn+in+der+Universität+getroffen?+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268076,Die privaten Colleges und Universitäten der Vereinigten Staaten sind selbstständig.,The private colleges and universities of the United States are autonomous.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+privaten+Colleges+und+Universitäten+der+Vereinigten+Staaten+sind+selbstständig.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268077,"Seit ich weiß, dass die Universität existiert, will ich hingehen.","From the moment that I knew that the university existed, I've wanted to go there.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Seit+ich+weiß,+dass+die+Universität+existiert,+will+ich+hingehen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268078,Meine Wahlunlust kommt von meiner Abneigung gegen Politik.,My apathy for voting comes from my distaste for politics.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Meine+Wahlunlust+kommt+von+meiner+Abneigung+gegen+Politik.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268079,"Es ist der Aufstieg der Monarchen, der ihre Untertanen vom Aufstand abhält.",The ascendancy of monarchs is what keeps their subjects from rebellion.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+ist+der+Aufstieg+der+Monarchen,+der+ihre+Untertanen+vom+Aufstand+abhält.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268080,Das Orchester macht misstönende Geräusche beim Stimmen.,The orchestra makes discordant noises when tuning up.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Orchester+macht+misstönende+Geräusche+beim+Stimmen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268081,"Ich habe große Angst, von denen verschmäht zu werden, für die ich Liebe und Zuneigung empfinde.",I have a great fear of being disdained by those I love and care about.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+habe+große+Angst,+von+denen+verschmäht+zu+werden,+für+die+ich+Liebe+und+Zuneigung+empfinde.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268082,"Die meisten Leute haben große Unlust, früh aufzustehen, selbst wenn sie es müssen.","Most people have great disinclinations to get out of bed early, even if they have to.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+meisten+Leute+haben+große+Unlust,+früh+aufzustehen,+selbst+wenn+sie+es+müssen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268083,Die meisten Leute wollen nur ihre eigene Wahrheit hören.,Most people only want to hear their own truth.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+meisten+Leute+wollen+nur+ihre+eigene+Wahrheit+hören.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268084,Das Publikum bejubelte die Schauspieler für ihre Darbietung.,The audience acclaimed the actors for their performance.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Publikum+bejubelte+die+Schauspieler+für+ihre+Darbietung.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268085,Das Publikum feierte die Schauspieler für ihre Darbietung.,The audience acclaimed the actors for their performance.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Publikum+feierte+die+Schauspieler+für+ihre+Darbietung.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268086,Das Publikum spendete den Schauspielern für ihre Darbietung lauten Beifall.,The audience acclaimed the actors for their performance.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Publikum+spendete+den+Schauspielern+für+ihre+Darbietung+lauten+Beifall.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268087,"Es ist gut, Ideale zu haben, findest du nicht?",It is good to have ideals... don't you think?,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+ist+gut,+Ideale+zu+haben,+findest+du+nicht?+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268088,Die Menschen in der Welt setzen sich immer für mehr Freiheit und Gleichheit ein.,People in the world are always advocating for more freedom and equality.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Menschen+in+der+Welt+setzen+sich+immer+für+mehr+Freiheit+und+Gleichheit+ein.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268089,Politiker werden stets getadelt für skandalöses und unangebrachtes Verhalten.,Politicians are always censured for outrageous or inappropriate behavior.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Politiker+werden+stets+getadelt+für+skandalöses+und+unangebrachtes+Verhalten.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268090,"Frau Eichler war für ihren Ruf bekannt, streng zu ihren Schülern zu sein.",Ms. Eichler had a notorious reputation for being austere to her students.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Frau+Eichler+war+für+ihren+Ruf+bekannt,+streng+zu+ihren+Schülern+zu+sein.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268091,"Wenn Sie uns nicht zuhören, werden wir auf Zwang zurückgreifen müssen.","If you don't listen to us, we will have to resort to coercion.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wenn+Sie+uns+nicht+zuhören,+werden+wir+auf+Zwang+zurückgreifen+müssen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268092,"Wenn ich Migräne habe, vermindert Aspirin meine Beschwerden nicht.","When I have migraines, aspirin doesn't alleviate the pain for me.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wenn+ich+Migräne+habe,+vermindert+Aspirin+meine+Beschwerden+nicht.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268093,Meine Mutter zieht die willkürliche Auswahl der Lotteriegeräte meinen Glückszahlen vor.,My mother prefers the arbitrary selection of the lottery machines over my lucky numbers.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Meine+Mutter+zieht+die+willkürliche+Auswahl+der+Lotteriegeräte+meinen+Glückszahlen+vor.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268094,Für ihn war Hunger ein theoretischer Begriff; er hatte immer genug zu essen.,"To him, hunger was an abstract concept; he always had enough to eat.",https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Für+ihn+war+Hunger+ein+theoretischer+Begriff;+er+hatte+immer+genug+zu+essen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268095,"Sven war so wortreich, dass seine Freunde sich darauf verlegten, ihn ein Plappermaul zu nennen.",Sven was so verbose that his friends resorted to calling him a chatterbox.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Sven+war+so+wortreich,+dass+seine+Freunde+sich+darauf+verlegten,+ihn+ein+Plappermaul+zu+nennen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268096,"Der König war seiner Schmeichler, die ihn beständig anpriesen, müde, also schickte er sie weg.","The king was tired of his sycophants always praising him, so he sent them away.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+König+war+seiner+Schmeichler,+die+ihn+beständig+anpriesen,+müde,+also+schickte+er+sie+weg.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268097,In seinen Aufsätzen war immer zu viel Überflüssiges geschrieben.,There was always too much superfluous writing in his essays.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=In+seinen+Aufsätzen+war+immer+zu+viel+Überflüssiges+geschrieben.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268098,"Es kommt darauf an, was du mit an Gott ""glauben"" meinst.","It depends what you mean by ""believe"" in God.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+kommt+darauf+an,+was+du+mit+an+Gott++glauben++meinst.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268099,"Wenn ich keine Antwort gegeben hätte, hätte ich nicht gesprochen.","If I gave no answer, I would not have spoken.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wenn+ich+keine+Antwort+gegeben+hätte,+hätte+ich+nicht+gesprochen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268100,"Ein Geizhals hortet Geld nicht, weil er klug ist, sondern weil er habgierig ist.",A miser hoards money not because he is prudent but because he is greedy.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ein+Geizhals+hortet+Geld+nicht,+weil+er+klug+ist,+sondern+weil+er+habgierig+ist.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268101,"Die Zeugen waren imstande, die falsche Aussage des Verdächtigen zu widerlegen.",The witnesses were able to refute the false testimony of the suspect.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Zeugen+waren+imstande,+die+falsche+Aussage+des+Verdächtigen+zu+widerlegen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268102,"James hatte große Angst, im Unterricht Fehler zu machen und zurechtgewiesen zu werden.",James had a great fear of making mistakes in class and being reprimanded.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=James+hatte+große+Angst,+im+Unterricht+Fehler+zu+machen+und+zurechtgewiesen+zu+werden.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268103,"Der Direktor tadelte die Schüler streng, wenn diese den Flur in Unordnung gebracht hatten.",The principal severely reproved the students whenever they made a mess in the hallway.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Direktor+tadelte+die+Schüler+streng,+wenn+diese+den+Flur+in+Unordnung+gebracht+hatten.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268104,"Meine Eltern würden meinen Bruder verstoßen, wenn sie herausfänden, dass er schwul ist.",My parents would repudiate my brother if they ever found out he was gay.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Meine+Eltern+würden+meinen+Bruder+verstoßen,+wenn+sie+herausfänden,+dass+er+schwul+ist.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268105,"Um zu verhindern, dass seine Originalidee kopiert würde, verlegte sich Henry auf Schweigsamkeit.","In order to keep his original idea from being copied, Henry resorted to reticence.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Um+zu+verhindern,+dass+seine+Originalidee+kopiert+würde,+verlegte+sich+Henry+auf+Schweigsamkeit.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268106,Ich würde gerne meine vorhergehende Erklärung widerrufen.,I would like to retract my previous statement.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+würde+gerne+meine+vorhergehende+Erklärung+widerrufen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268107,Tim ist ein großer Fan von satirischen Komödien.,Tim is a huge fan of satirical comedy.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Tim+ist+ein+großer+Fan+von+satirischen+Komödien.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268108,"Spensers Mutter überprüft oft jeden kleinen Fehler, den er macht.",Spenser's mother often scrutinizes him for every small mistake he makes.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Spensers+Mutter+überprüft+oft+jeden+kleinen+Fehler,+den+er+macht.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268109,"Alle Untertanen des Königs verhielten sich oft sehr unterwürfig, da sie seinen Zorn fürchteten.","All the king's subjects, fearing his wrath, often acted quite servile.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Alle+Untertanen+des+Königs+verhielten+sich+oft+sehr+unterwürfig,+da+sie+seinen+Zorn+fürchteten.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268110,"Die Leute sind oft sehr skeptisch gegenüber Dingen, wenn kein glaubwürdiger Beweis gegeben ist.",People are often quite skeptical about things unless given believable proof.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Leute+sind+oft+sehr+skeptisch+gegenüber+Dingen,+wenn+kein+glaubwürdiger+Beweis+gegeben+ist.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268111,"Manchmal hat er Schwierigkeiten, seine Auffassungen gut auszudrücken.",Sometimes he has difficulties with being articulate about his views.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Manchmal+hat+er+Schwierigkeiten,+seine+Auffassungen+gut+auszudrücken.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268112,"Kritiksüchtigen Menschen bereitet es Freude, anderen Vorwürfe zu machen.",Censorious people delight in casting blame.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Kritiksüchtigen+Menschen+bereitet+es+Freude,+anderen+Vorwürfe+zu+machen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268113,Popmusiker kommen durch die Schmeichelei ihrer treuen Fans zur vollen Entfaltung.,Pop artists thrive on the adulation of their loyal fans.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Popmusiker+kommen+durch+die+Schmeichelei+ihrer+treuen+Fans+zur+vollen+Entfaltung.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268114,"Wir müssen lernen, Widrigkeiten anmutig zu begegnen.",We must learn to meet adversity gracefully.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wir+müssen+lernen,+Widrigkeiten+anmutig+zu+begegnen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268115,"Welches Kriterium wendeten Sie an, als Sie diesen Aufsatz als den Sieger auswählten?",What criterion did you use when you elected this essay as the winner?,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Welches+Kriterium+wendeten+Sie+an,+als+Sie+diesen+Aufsatz+als+den+Sieger+auswählten?+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268116,Ich kann nicht einen Schritt Salsa tanzen.,I cannot dance one single step of Salsa.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+kann+nicht+einen+Schritt+Salsa+tanzen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268117,Der Mörder wurde schuldig gesprochen und zu lebenslänglicher Haft verurteilt.,The murderer was convicted and sentenced to life in prison.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Mörder+wurde+schuldig+gesprochen+und+zu+lebenslänglicher+Haft+verurteilt.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268118,"Die Einvernehmlichkeit deutet darauf hin, dass wir gegen die vorgeschlagene Idee sind.",The consensus indicates that we are opposed to the proposed idea.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Einvernehmlichkeit+deutet+darauf+hin,+dass+wir+gegen+die+vorgeschlagene+Idee+sind.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268119,Ein kleiner Waldbrand kann sich leicht ausbreiten und schnell ein großer Flächenbrand werden.,A small forest fire can easily spread and quickly become a great conflagration.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ein+kleiner+Waldbrand+kann+sich+leicht+ausbreiten+und+schnell+ein+großer+Flächenbrand+werden.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408268120,"Ich finde, Wörter mit präzisen Bedeutungen kann man sich am einfachsten merken.",I find words with concise definitions to be the easiest to remember.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+finde,+Wörter+mit+präzisen+Bedeutungen+kann+man+sich+am+einfachsten+merken.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
